image_path,label,height,width,channels,aspect_ratio,brightness
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\guidetostraight.jpg,straight,480,360,3,0.75,142.66886574074073
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\893320b23722ce6b5f58fb3a1009cad5--medium-hairstyles-for-men-mens-hairstyles-.jpg,straight,273,236,3,0.8644688644688645,162.19497733904512
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\8e6b5ab7ec837d2d5d71851944d36995.jpg,straight,1584,1080,3,0.6818181818181818,115.2132423774785
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\e374f7844815aaeb27d48dac10c5e9ff.jpg,straight,540,540,3,1.0,100.77163923182442
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\e0ccb8a330ff370eeb1b5c6deab71ba2--teen-boy-hairstyles-boys-haircuts-.jpg,straight,267,235,3,0.8801498127340824,164.26271416049087
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Dyed-Undercut-Pompadour.jpg,straight,1198,847,3,0.7070116861435726,129.98946000122203
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\download.jpg,straight,225,225,3,1.0,90.7253925925926
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\DJOS6WwVYAA0oLv.jpg,straight,1200,1200,3,1.0,91.56828541666667
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\depositphotos_42859553-stock-photo-beautiful-indian-woman-with-long.jpg,straight,1023,987,3,0.9648093841642229,162.25699786372402
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\dd94337cff25c0b5eb3af3fae95a9061.jpg,straight,400,400,3,1.0,146.3621125
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\dc314a9db760c2917177f9e23c9ca93c.jpg,straight,640,640,3,1.0,118.53416015625
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\e712770dda9f82f74bc25988dd74949e.jpg,straight,474,474,3,1.0,137.84275133970695
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\db4dbc136f8f0ebd32b6854bbd9834d2.jpg,straight,399,236,3,0.5914786967418546,115.52632640924345
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\d3ee68c3d4e74368d26bcc5f99e55834.jpg,straight,900,720,3,0.8,111.84519444444445
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\d3b65507b3caa9b556f8b05375caf691.jpg,straight,564,564,3,1.0,152.33256626930236
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\d0fe3fe8a55705df5f814f1b2ce86cbd.jpg,straight,500,500,3,1.0,153.905932
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\d0c00473ab13e10368014fae26b2f0e5.jpg,straight,1268,1080,3,0.8517350157728707,81.08627760252367
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\d06ad250842dd9456e58f1ac6420917d.jpg,straight,600,600,3,1.0,130.64234166666665
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\cute-front-haircut-for-women2.jpg,straight,550,458,3,0.8327272727272728,84.03236998809051
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Crowded-Thick-Volume-with-Undercut-Taper-Fade-1.jpg,straight,1228,879,3,0.7157980456026058,158.62026547787127
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\crew-cut-for-men.jpg,straight,690,1000,3,1.4492753623188406,177.4279884057971
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\d9ddf7ab86203ebafd4b74488fd8d10f.jpg,straight,1000,667,3,0.667,104.02917391304348
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\e83e83a0c2ea262eb27fc652ec56c738.jpg,straight,1024,678,3,0.662109375,145.27824685425884
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\e934a154bd3016b721496148a7804da7.jpg,straight,568,500,3,0.8802816901408451,171.66654929577464
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\e94f9db781e9ddb50c42263f54ca65ff.jpg,straight,500,500,3,1.0,164.939688
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\graphicstock-young-handsome-asiatic-long-brown-straight-hair-woman-taking-selfie-outdoor-in-the-city-with-a-smartphone-smiling-vanity-technology-social-network-concept_B6fyU2Ok-_SB_PM.jpg,straight,667,1000,3,1.4992503748125936,187.0946791604198
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\graphicstock-half-length-of-young-handsome-caucasian-reddish-straight-hair-woman-taking-a-selfie-looking-in-camera-smiling-vanity-social-network-concept_BaZNfnukZ_SB_PM.jpg,straight,667,1000,3,1.4992503748125936,182.0779460269865
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\fb862a92efddf37f1d227899efc37545.jpg,straight,500,500,3,1.0,133.328148
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Faux-Hawk-Hairstyles-for-Men-with-Straight-Thick-Hair.jpg,straight,500,500,3,1.0,132.97218
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\fa5a7847d57c8f39d8bd92b64cb21eec.jpg,straight,628,500,3,0.7961783439490446,133.4122388535032
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\fa4bc81ca5d38c8f9bea8ef882c2c170.jpg,straight,704,564,3,0.8011363636363636,159.33177435928434
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\f849403185593c8dee012223e98fcb43.jpg,straight,488,373,3,0.764344262295082,100.68472289368435
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\f7df93e92a095aad0c333d85697f61a0.jpg,straight,748,474,3,0.6336898395721925,122.81152835127146
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\f605c6a36fda9e515e84ff26a0d10280.jpg,straight,236,236,3,1.0,137.81036340132147
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\f3c15b1a7763222c630229dbd7f98e63.jpg,straight,750,750,3,1.0,198.28705955555554
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\f3976d7954dc8d600ee9a78186f6c7e8.jpg,straight,720,544,3,0.7555555555555555,159.13949908088236
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\f09e68f4579a21c72ecc77d6669709b4.jpg,straight,474,474,3,1.0,132.10398529437947
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\f09c67e2e40433fabfebbd24d8971fbf.jpg,straight,1336,2000,3,1.4970059880239521,59.5258248502994
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Extraordinary_Straight_Hair_Natural_Tips_for_Health_Length_Retention_3.jpg,straight,1079,1080,3,1.0009267840593141,144.6098685339649
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\extra-long-layers-for-long-straight-hair.jpg,straight,1500,1200,3,0.8,61.92646222222222
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\exact-how-to-get-kim-kardashian-super-sleek-straight-hair-ftr-1.jpg,straight,975,600,3,0.6153846153846154,116.17811794871795
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Emiru-sans-Long-naturally-straight-hair.jpg,straight,675,1200,3,1.7777777777777777,151.60335555555557
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\efaaf8a497aeaec9e5c9fa5460f8b896.jpg,straight,1350,1080,3,0.8,86.3658683127572
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Edgy-Pixie-Haircuts-Straight-Short-Hair.jpg,straight,594,461,3,0.7760942760942761,109.1987737096197
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\content_thin-hair_1.jpg,straight,720,521,3,0.7236111111111111,126.17483738537001
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\89a9561da1ca6fc962c47ba6d822cb0a.jpg,straight,640,640,3,1.0,163.297373046875
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\closeup-shoot-of-young-attractive-female-holding-a-camera-looking-straight-and-taking-a-selfie-smiling-happily-with-isolated-background-T1RP9T.jpg,straight,731,1128,3,1.543091655266758,52.37482536309922
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\clean-high-fade-for-men-with-thick-hair-500x625.jpg,straight,625,500,3,0.8,115.4699488
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\b3bcc79f7028ac72b238551b5f6ad891.jpg,straight,698,500,3,0.7163323782234957,126.34938968481376
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\b2c516b421673a3164964ee982308143.jpg,straight,500,500,3,1.0,109.824116
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\andrewdoeshair-easy-hairstyles-for-men-air-dry-wavy-good-haircut-e1543343172885.jpg,straight,1080,1080,3,1.0,178.05740226337448
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\amritarao.jpg,straight,250,250,3,1.0,52.937344
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\ade516d6b9989128ac44f9c0165ce1d7.jpg,straight,480,320,3,0.6666666666666666,113.13001302083333
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\abc552626f196092509f79e26195dbce.jpg,straight,362,290,3,0.8011049723756906,89.886302152791
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\ab756aa23a93252d66058ba27c7bc47c--top-hairstyles-for-men-teen-boy-hairstyles.jpg,straight,711,474,3,0.6666666666666666,146.50140943699668
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\a92c5d5e24c3136c464307625c1b9911.jpg,straight,772,521,3,0.6748704663212435,126.4374334927849
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\b411472d36ab80809266d3de186fb4e6.jpg,straight,474,474,3,1.0,136.38825686766722
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\a624c2e8fe517da0b73e61f830e2060e.jpg,straight,950,730,3,0.7684210526315789,114.77882047584716
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\9b0f5a9e064fa172985ab84c51c64947.jpg,straight,474,474,3,1.0,200.7509346792715
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\9ae327703f54d35e015a3449782e3b18.jpg,straight,1590,1080,3,0.6792452830188679,119.86289424644771
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\9ac1b800eec2e3f34c06d23cba2d7bf7.jpg,straight,500,400,3,0.8,133.352265
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\9721a391b15ab051c5094ba0f66200f6.jpg,straight,752,564,3,0.75,173.4563056435793
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\955c06d83b4585f8839428a425dceaec.jpg,straight,1126,567,3,0.5035523978685613,93.98978920559738
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\9058344104f626dbc85e40ba246ec81f2.jpg,straight,695,474,3,0.6820143884892086,90.84525392344352
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\8faef4cf4b4c89aa3680517c9fcaa46a3.jpg,straight,894,735,3,0.8221476510067114,144.46776697256084
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\8efd100000000000.jpg,straight,900,1200,3,1.3333333333333333,161.5281314814815
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\a1ac078cfa30189dd7f7c5ad506ae30c.jpg,straight,810,526,3,0.6493827160493827,145.57311411538282
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\b812b735af5e87e90a004f24cd17dbda--jet-black-color-black-colors.jpg,straight,354,236,3,0.6666666666666666,88.51540505601838
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\bc342be10d7b9e33d9ef62d8e8b0c5992.jpg,straight,1198,736,3,0.6143572621035058,88.44194354721637
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\bda09fc8aa7632cf03e41a07980bf9ac.jpg,straight,1140,783,3,0.6868421052631579,162.7393437296946
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\center-parted-long-straight-hair-with-front-layers.jpg,straight,1500,1200,3,0.8,161.87362833333333
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\cee929ebc0cb9c93ddd831331a247624.jpg,straight,314,236,3,0.7515923566878981,108.36888696966426
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\ccacf533ec92e2df9351f525413ba31f.jpg,straight,920,736,3,0.8,134.20578331758034
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Caramel-Medium-Length-Hair.jpg,straight,888,662,3,0.7454954954954955,101.14008362592199
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\caf03e2b33942738274b9e3d44632040.jpg,straight,740,500,3,0.6756756756756757,103.91732702702703
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\c907dc6c79ebebd17c0bcaf366ec6c6d.jpg,straight,363,236,3,0.650137741046832,145.5575010505673
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\c792376506ae6474fd901832f2e07e03.jpg,straight,354,236,3,0.6666666666666666,79.09598534903763
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\c50e025b4472885a60c633775a8e9482--japanese-hairstyle-men-samurai-hairstyle.jpg,straight,236,236,3,1.0,151.76195777075554
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\c2d3751a55f8e39a781508593b83d319.jpg,straight,1200,800,3,0.6666666666666666,73.21305416666667
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\ByWN7j3IEAEygx-.jpg,straight,800,600,3,0.75,69.22620416666666
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\BvGX8t6CcAMWlmu.jpg,straight,600,600,3,1.0,115.64250833333334
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\bold-straight-and-sleek-middle-part-bob-style.jpg,straight,1281,1200,3,0.936768149882904,117.91180783242258
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Black-Girls-Hairstyles-Uhair-Virgin-Indian-Hair-Straight-4.jpg,straight,703,563,3,0.8008534850640113,81.99323376849786
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Black-Girls-Hairstyles-INDIAN-REMY-STRAIGHT-FULL-LACE-WIG.jpg,straight,480,480,3,1.0,130.4302907986111
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Best-Long-Haircuts-For-Boys-2015-3.jpg,straight,1452,1119,3,0.7706611570247934,128.80658830567435
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Best-Hairstyles-For-Men-with-Thick-Hair.jpg,straight,500,1000,3,2.0,143.058068
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\best-haircuts-for-straight-hair-asymmetrical-bob.jpg,straight,1600,1360,3,0.85,112.63474632352941
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\best-Asian-hairstyles-1.jpg,straight,1080,1080,3,1.0,138.95935185185186
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\beautiful-keratin-treated-hair_23-2149332491.jpg,straight,626,417,3,0.6661341853035144,125.09086660384153
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\close-up-young-stylish-women-making-selfie-using-her-own-smartphone-dressed-casual-yellow-t-shirt-has-straight-hair-wants-new-photo-social-networks_176532-8744.jpg,straight,417,626,3,1.501199040767386,143.59343324062795
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\images98.jpg,straight,272,186,3,0.6838235294117647,205.74448529411765
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\images99.jpg,straight,270,186,3,0.6888888888888889,67.13430904022302
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Indian-hairstyles-for-girls1.jpg,straight,450,322,3,0.7155555555555555,164.26978605935128
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\straight-hairstyles-2.jpg,straight,1280,918,3,0.7171875,132.8429976851852
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\straight-hair-styling-ideas-blonde-ombre-683x1024.jpg,straight,1024,683,3,0.6669921875,105.52470574441801
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Straight-hair-resized-782x439.jpg,straight,439,782,3,1.7813211845102506,184.5464785696392
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\stock-photo-selfie-beautiful-girl-taken-pictures-of-her-self-instagram-half-length-of-young-handsome-1250709973.jpg,straight,1101,1500,3,1.3623978201634876,95.13723342415986
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\stock-photo-girls-girl-glasses-hairstyle-serious-straight-hair-self-portrait-millennial-serious-face-f9a18f52-3232-4a80-9bcc-c9441cf19f99.jpg,straight,852,640,3,0.7511737089201878,122.68212477992958
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\stock-photo-blue-eyes-simple-blonde-chic-short-hair-long-eyelashes-fashion-selfie-makeup-selfie-side-part-cd5fae6f-b14f-40eb-a64b-d07bda01eb35.jpg,straight,853,640,3,0.7502930832356389,133.31047223036342
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\slick-1100x660.jpg,straight,658,565,3,0.8586626139817629,150.57305861150712
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\straight-hairstyles-for-teenage-girls-1.jpg,straight,1280,960,3,0.75,130.81074462890626
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\short-messy-hairstyle-for-guys.jpg,straight,800,777,3,0.97125,181.5785456885457
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Short-Hairstyles-for-Men-with-Thick-Hair.jpg,straight,500,500,3,1.0,140.44892
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Short-Haircuts-for-Mens-Thick-Hair.jpg,straight,758,500,3,0.6596306068601583,98.66601055408971
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\short-dark-brown-coif-mens-hair2-1024x683.jpg,straight,683,1024,3,1.499267935578331,159.28061516288435
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\selena-gomez-gtl-ftr-1.jpg,straight,850,600,3,0.7058823529411765,104.14888235294117
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\s9.jpg,straight,241,209,3,0.8672199170124482,139.04937560801287
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\s8.jpg,straight,233,216,3,0.927038626609442,142.07552455889365
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\s6.jpg,straight,1280,970,3,0.7578125,179.73550257731958
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\short-hairstyles-men-thick-hair1.jpg,straight,1334,2000,3,1.4992503748125936,125.95344527736133
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\s5.jpg,straight,363,325,3,0.8953168044077136,101.91925407925407
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Straight2520hair2520is2520trending2520on2520celebrity2520Instagrams2520this2520week2520.jpg,straight,1350,900,3,0.6666666666666666,70.8790658436214
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\studio-shot-of-an-attractive-young-woman-posing-royalty-free-image-1674502257.jpg,straight,1415,2117,3,1.496113074204947,136.1857134988341
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\25e4ee1104a6a1afaaf8d4dff010c3e33.jpg,straight,390,288,3,0.7384615384615385,86.91469017094018
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\zzzzzz-0.jpg,straight,1024,806,3,0.787109375,63.11799807110732
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\zendaya2-1.jpg,straight,520,620,3,1.1923076923076923,114.16017679900744
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\young-female-model-dark-straight-hair-gentle-smile-poses-making-selfie-sits-against-outdoor-sidewalk-cafe-uses-modern-117831591.jpg,straight,957,1300,3,1.3584117032392895,150.44296760710554
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\wym7l4xaemsj6xy6rvj58_1080x1350.jpg,straight,1350,1080,3,0.8,112.50163580246914
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Wig-scroll-fluffy-oblique-bangs-wig-girls-long-curly-hair-long-straight-hair-pear.jpg,straight,750,643,3,0.8573333333333333,173.79311560393987
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\vsco_063013_3.jpg,straight,1600,1067,3,0.666875,88.1310156982193
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Straighthair-letmetakeaselfie_3ffd2c604ecc87127219d5ca8f0bb0c7.jpg,straight,1600,1200,3,0.75,103.70989427083333
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\vrbMFKQ.jpg,straight,1024,1024,3,1.0,135.11470699310303
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Understanding-Different-Types-Of-Straight-Hair.jpg,straight,450,700,3,1.5555555555555556,130.0138158730159
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\undercut.jpg,straight,470,470,3,1.0,125.67373472159348
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\tp-straight-hair-men-1.jpg,straight,800,1200,3,1.5,44.390992708333336
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Top-35-Best-MenE28099s-Haircuts-with-Bangs-Handsome-MenE28099s-Fringe-Hairstyles-Thick-Straight-Fringe-with-High-Taper.jpg,straight,500,500,3,1.0,138.380356
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Thick_Haircuts_1_1024x.jpg,straight,507,500,3,0.9861932938856016,133.4917396449704
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Textured-Messy-Top-High-Bald-Fade.jpg,straight,500,500,3,1.0,160.049572
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\styles-for-straight-hair-1.jpg,straight,701,455,3,0.6490727532097005,117.46040350519665
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\Untitled-design-6.jpg,straight,788,940,3,1.1928934010152283,139.2173358354034
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\s4.jpg,straight,1000,513,3,0.513,131.25789668615985
C:\Users\nisa2\.cache\kagglehub\datasets\kavyasreeb\hair-type-dataset\versions\1\data\Straight\26252422.jpg,straight,580,1070,3,1.8448275862068966,156.08358524009023
